Evento ID,Tipo de evento,Magnitud,Vs30,Archivo H1,Ruta H1,Archivo H2,Ruta H2,Archivo V,Ruta V
RSN4476_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4476_L-AQUILA_AT182XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4476_L-AQUILA_AT182XTE.AT2,RSN4476_L-AQUILA_AT182YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4476_L-AQUILA_AT182YLN.AT2,RSN4476_L-AQUILA_AT182ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4476_L-AQUILA_AT182ZUP.AT2
RSN4490_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4490_L-AQUILA_BM444XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4490_L-AQUILA_BM444XTE.AT2,RSN4490_L-AQUILA_BM444YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4490_L-AQUILA_BM444YLN.AT2,RSN4490_L-AQUILA_BM444ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4490_L-AQUILA_BM444ZUP.AT2
RSN4491_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4491_L-AQUILA_CR008XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4491_L-AQUILA_CR008XTE.AT2,RSN4491_L-AQUILA_CR008YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4491_L-AQUILA_CR008YLN.AT2,RSN4491_L-AQUILA_CR008ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4491_L-AQUILA_CR008ZUP.AT2
RSN4494_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4494_L-AQUILA_BD004XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4494_L-AQUILA_BD004XTE.AT2,RSN4494_L-AQUILA_BD004YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4494_L-AQUILA_BD004YLN.AT2,RSN4494_L-AQUILA_BD004ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4494_L-AQUILA_BD004ZUP.AT2
RSN4497_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4497_L-AQUILA_IY045XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4497_L-AQUILA_IY045XTE.AT2,RSN4497_L-AQUILA_IY045YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4497_L-AQUILA_IY045YLN.AT2,RSN4497_L-AQUILA_IY045ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4497_L-AQUILA_IY045ZUP.AT2
RSN4498_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4498_L-AQUILA_CA056XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4498_L-AQUILA_CA056XTE.AT2,RSN4498_L-AQUILA_CA056YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4498_L-AQUILA_CA056YLN.AT2,RSN4498_L-AQUILA_CA056ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4498_L-AQUILA_CA056ZUP.AT2
RSN4499_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4499_L-AQUILA_AY026XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4499_L-AQUILA_AY026XTE.AT2,RSN4499_L-AQUILA_AY026YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4499_L-AQUILA_AY026YLN.AT2,RSN4499_L-AQUILA_AY026ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4499_L-AQUILA_AY026ZUP.AT2
RSN4505_L-AQUILA,2 Normal-Oblique,Mag. 6-8,Vs30. 200-400,RSN4505_L-AQUILA_BN048XTE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 1/RSN4505_L-AQUILA_BN048XTE.AT2,RSN4505_L-AQUILA_BN048YLN.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Horizontal 2/RSN4505_L-AQUILA_BN048YLN.AT2,RSN4505_L-AQUILA_BN048ZUP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 200-400/Componente Vertical/RSN4505_L-AQUILA_BN048ZUP.AT2
RSN231_MAMMOTH.I,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN231_MAMMOTH.I_I-LUL000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN231_MAMMOTH.I_I-LUL000.AT2,RSN231_MAMMOTH.I_I-LUL090.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN231_MAMMOTH.I_I-LUL090.AT2,RSN231_MAMMOTH.I_I-LUL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN231_MAMMOTH.I_I-LUL-UP.AT2
RSN284_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN284_ITALY_A-AUL000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN284_ITALY_A-AUL000.AT2,RSN284_ITALY_A-AUL270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN284_ITALY_A-AUL270.AT2,RSN284_ITALY_A-AUL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN284_ITALY_A-AUL-UP.AT2
RSN286_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN286_ITALY_A-BIS000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN286_ITALY_A-BIS000.AT2,RSN286_ITALY_A-BIS270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN286_ITALY_A-BIS270.AT2,RSN286_ITALY_A-BIS-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN286_ITALY_A-BIS-UP.AT2
RSN288_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN288_ITALY_A-BRZ000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN288_ITALY_A-BRZ000.AT2,RSN288_ITALY_A-BRZ270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN288_ITALY_A-BRZ270.AT2,RSN288_ITALY_A-BRZ-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN288_ITALY_A-BRZ-UP.AT2
RSN289_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN289_ITALY_A-CTR000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN289_ITALY_A-CTR000.AT2,RSN289_ITALY_A-CTR270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN289_ITALY_A-CTR270.AT2,RSN289_ITALY_A-CTR-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN289_ITALY_A-CTR-UP.AT2
RSN290_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN290_ITALY_A-MER000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN290_ITALY_A-MER000.AT2,RSN290_ITALY_A-MER270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN290_ITALY_A-MER270.AT2,RSN290_ITALY_A-MER-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN290_ITALY_A-MER-UP.AT2
RSN291_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN291_ITALY_A-VLT000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN291_ITALY_A-VLT000.AT2,RSN291_ITALY_A-VLT270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN291_ITALY_A-VLT270.AT2,RSN291_ITALY_A-VLT-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN291_ITALY_A-VLT-UP.AT2
RSN293_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN293_ITALY_A-TDG000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN293_ITALY_A-TDG000.AT2,RSN293_ITALY_A-TDG270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN293_ITALY_A-TDG270.AT2,RSN293_ITALY_A-TDG-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN293_ITALY_A-TDG-UP.AT2
RSN294_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN294_ITALY_A-TRC000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN294_ITALY_A-TRC000.AT2,RSN294_ITALY_A-TRC270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN294_ITALY_A-TRC270.AT2,RSN294_ITALY_A-TRC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN294_ITALY_A-TRC-UP.AT2
RSN295_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN295_ITALY_B-AUL000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN295_ITALY_B-AUL000.AT2,RSN295_ITALY_B-AUL270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN295_ITALY_B-AUL270.AT2,RSN295_ITALY_B-AUL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN295_ITALY_B-AUL-UP.AT2
RSN297_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN297_ITALY_B-BIS000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN297_ITALY_B-BIS000.AT2,RSN297_ITALY_B-BIS270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN297_ITALY_B-BIS270.AT2,RSN297_ITALY_B-BIS-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN297_ITALY_B-BIS-UP.AT2
RSN299_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN299_ITALY_B-BRZ000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN299_ITALY_B-BRZ000.AT2,RSN299_ITALY_B-BRZ270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN299_ITALY_B-BRZ270.AT2,RSN299_ITALY_B-BRZ-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN299_ITALY_B-BRZ-UP.AT2
RSN300_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN300_ITALY_B-CTR000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN300_ITALY_B-CTR000.AT2,RSN300_ITALY_B-CTR270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN300_ITALY_B-CTR270.AT2,RSN300_ITALY_B-CTR-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN300_ITALY_B-CTR-UP.AT2
RSN301_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN301_ITALY_B-MER000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN301_ITALY_B-MER000.AT2,RSN301_ITALY_B-MER270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN301_ITALY_B-MER270.AT2,RSN301_ITALY_B-MER-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN301_ITALY_B-MER-UP.AT2
RSN302_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN302_ITALY_B-VLT000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN302_ITALY_B-VLT000.AT2,RSN302_ITALY_B-VLT270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN302_ITALY_B-VLT270.AT2,RSN302_ITALY_B-VLT-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN302_ITALY_B-VLT-UP.AT2
RSN304_ITALY,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN304_ITALY_B-TRC000.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN304_ITALY_B-TRC000.AT2,RSN304_ITALY_B-TRC270.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN304_ITALY_B-TRC270.AT2,RSN304_ITALY_B-TRC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN304_ITALY_B-TRC-UP.AT2
RSN434_BORAH.MS,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN434_BORAH.MS_ANLA106.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN434_BORAH.MS_ANLA106.AT2,RSN434_BORAH.MS_ANLA196.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN434_BORAH.MS_ANLA196.AT2,RSN434_BORAH.MS_ANLA-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN434_BORAH.MS_ANLA-UP.AT2
RSN435_BORAH.MS,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN435_BORAH.MS_ANLCSOU.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN435_BORAH.MS_ANLCSOU.AT2,RSN435_BORAH.MS_ANLCEAS.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN435_BORAH.MS_ANLCEAS.AT2,RSN435_BORAH.MS_ANLC-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN435_BORAH.MS_ANLC-UP.AT2
RSN587_NEWZEAL,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN587_NEWZEAL_A-MAT083.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN587_NEWZEAL_A-MAT083.AT2,RSN587_NEWZEAL_A-MAT353.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN587_NEWZEAL_A-MAT353.AT2,RSN587_NEWZEAL_A-MAT-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN587_NEWZEAL_A-MAT-UP.AT2
RSN814_GREECE,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN814_GREECE_L-EDE-NS.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN814_GREECE_L-EDE-NS.AT2,RSN814_GREECE_L-EDE-WE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN814_GREECE_L-EDE-WE.AT2,RSN814_GREECE_L-EDE-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN814_GREECE_L-EDE-UP.AT2
RSN815_GREECE,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN815_GREECE_L-KIL-NS.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN815_GREECE_L-KIL-NS.AT2,RSN815_GREECE_L-KIL-WE.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN815_GREECE_L-KIL-WE.AT2,RSN815_GREECE_L-KIL-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN815_GREECE_L-KIL-UP.AT2
RSN1122_KOZANI,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN1122_KOZANI_EDE--L.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1122_KOZANI_EDE--L.AT2,RSN1122_KOZANI_EDE--T.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1122_KOZANI_EDE--T.AT2,RSN1122_KOZANI_EDE-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1122_KOZANI_EDE-UP.AT2
RSN1125_KOZANI,2 Normal-Oblique,Mag. 6-8,Vs30. 400-600,RSN1125_KOZANI_KAS--L.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 2/RSN1125_KOZANI_KAS--L.AT2,RSN1125_KOZANI_KAS--T.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Horizontal 1/RSN1125_KOZANI_KAS--T.AT2,RSN1125_KOZANI_KAS-UP.AT2,/Users/benjaminvaca/Documents/USFQ/semestre7/machine_learning/proyecto/Base-sismos-2024/2 Normal-Oblique/Mag. 6-8/Vs30. 400-600/Componente Vertical/RSN1125_KOZANI_KAS-UP.AT2
